# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Nov 14 10:50:43 PST 2022 [seed=1668451839727]
# -threads 12 -save_every 2000000 -beagle 235hmpxv_skyline.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
19625000	-29193.65760921556	-192.13331150918674	-29001.52429770637	0.6381319307534137	2022.1591283432192	14.496031065149584	0.9785187960060038	0.8898535996570052	0.7957336930745941	0.5011357475578029	0.1886031906465636	0.32135769114689744	0.6489876660709265	0.672543385360018	0.008104192401811514	0.0010800916681632732	146.0	28.0	15.0	1.0	11.0	16.0	4.0	1.0	7.0	5.0	22.622078600296994	0.33637731647213376	0.1685757868576048	0.16753270258435446	0.3275141940859058	0.15606794180638364	0.0013058718558818384	0.0013058718558818377	-29001.52429770637	0.0	-190.4207640350007
19650000	-29204.608621520827	-225.41298411843158	-28979.195637402394	0.6366536707182759	2022.1606066032543	15.385886209677642	0.9787374904742081	0.5323857088087726	0.9321498237507173	0.8428186491146065	0.21499256671696723	0.6335978857835478	0.33266420104924305	0.2030373068957406	0.14182778664344162	0.006577072533298617	150.0	29.0	10.0	2.0	22.0	4.0	2.0	3.0	2.0	10.0	22.585385950301788	0.33357632084846917	0.1673015674770653	0.16685754255295968	0.33226456912150454	0.10016552281680793	0.001167206233490249	0.0011672062334902493	-28979.195637402394	0.0	-221.2784332408849
19675000	-29197.500545141327	-185.1833733117715	-29012.317171829556	0.6408700856753767	2022.156390188297	14.409008915866542	0.9800238521370556	0.9655555799220595	0.4057392446869825	0.534614127383794	0.37366533962001985	0.45722072822543214	0.22675499057173215	0.2616683254546404	0.08002653366456057	0.0033023162258826056	152.0	22.0	7.0	4.0	25.0	6.0	5.0	2.0	2.0	9.0	18.89986456029938	0.3355204822086809	0.16778051811418174	0.16583089007444907	0.3308681096026871	0.22526809764337297	0.0014867607756920336	0.0014867607756920349	-29012.317171829556	0.0	-184.01116775500148
19700000	-29188.40592432937	-192.52999568250775	-28995.875928646863	0.6392789330983828	2022.1579813408741	14.531808162286165	0.9979492545900018	0.46904213032363234	0.7806568231721431	0.8895166034381617	0.22938840094764412	0.419444790926193	0.3492730529677716	0.08400320376297693	0.011723565978728255	0.0029392626714559032	160.0	15.0	9.0	1.0	34.0	2.0	2.0	2.0	2.0	7.0	25.178015381408738	0.3308228383888322	0.16825122978382204	0.1699329085871348	0.3309930232402098	0.23625269245431973	0.0013181926612227087	0.0013181926612227065	-28995.875928646863	0.0	-193.20702491136484
19725000	-29207.974515013288	-206.64798811702386	-29001.326526896264	0.6362356052470683	2022.1610246687255	15.438281304362572	0.9979492545900018	0.42373412219572526	0.418445641740495	0.5666840778394968	0.26779655318425116	0.1295662587403328	0.4473207272942469	0.001807768413682471	0.001154338973234451	3.673452577828913E-4	166.0	10.0	4.0	12.0	21.0	2.0	7.0	1.0	10.0	1.0	26.273750066614028	0.33152458578053395	0.16834855896656492	0.16813277452456776	0.3319940807283322	1.4829802355802766	0.0013755379072954202	0.0013755379072954207	-29001.326526896264	0.0	-211.52076854401778
19750000	-29186.146986605716	-181.06163554931646	-29005.0853510564	0.6409570748988358	2022.1563031990738	14.862539950972542	0.9979492545900018	0.8479441558827976	0.5237288203680963	0.22209202154244265	0.3313566715556778	0.5973707389378118	0.6712918186482801	0.016324482737563074	0.002648492064365456	0.006420240045546289	160.0	12.0	12.0	7.0	2.0	8.0	18.0	2.0	12.0	1.0	43.259851124085365	0.3279531002772486	0.16990956614448077	0.1735187804239669	0.3286185531543026	0.5169832254828172	0.0013002683477198386	0.0013002683477198415	-29005.0853510564	0.0	-180.61994414179057
19775000	-29165.857235632328	-185.0884768050197	-28980.768758827307	0.6398775956857276	2022.157382678287	15.313241132854392	0.9576960465037988	0.5623159481618607	0.48172252448433156	0.8251038290655095	0.5209692548862601	0.2246308255376366	0.1262036963161933	0.012174007814639438	0.001451401116369532	0.0010404520714653411	167.0	2.0	23.0	1.0	21.0	1.0	2.0	2.0	10.0	5.0	26.35800278545159	0.32920706870069494	0.17050306894610348	0.16924915695630405	0.33104070539689645	0.006856450471583663	0.0013805336077601597	0.0013805336077601605	-28980.768758827307	0.0	-192.52438497800546
19800000	-29193.35741849965	-211.86164526392295	-28981.49577323573	0.6360383036057157	2022.1612219703668	15.487470369752526	0.9998393547288037	0.6864966791732063	0.5420633750271057	0.648168413312833	0.8628980294818932	0.04511006894614279	0.2003841568871848	0.007502848857319453	0.006591654666453185	0.002406374320081306	153.0	11.0	18.0	12.0	18.0	6.0	2.0	9.0	2.0	3.0	21.299835968124206	0.32690830143011224	0.1710070405068969	0.16682640401576895	0.3352582540472209	0.1701138626594424	0.0012332662653036957	0.0012332662653036944	-28981.49577323573	0.0	-214.8611103132191
19825000	-29181.34257474356	-198.4377255347427	-28982.90484920882	0.6360155925419061	2022.1612446814306	15.401893625751676	0.9901569277830111	0.460355839546217	0.7151259868735071	0.37902295414350373	0.812707954832638	0.789142926608255	0.022282153022542692	0.00519236121839661	0.0022561439994338447	6.999288936280217E-4	151.0	20.0	30.0	9.0	4.0	3.0	11.0	2.0	1.0	3.0	20.53850817682285	0.32442745560076847	0.17138195365952683	0.16842366257247857	0.33576692816722525	0.35253776557653366	0.001222834365054693	0.0012228343650546917	-28982.90484920882	0.0	-205.77869574180545
19850000	-29208.874340054695	-210.9240929389467	-28997.95024711575	0.6393056116573714	2022.1579546623152	15.37903779774689	0.9799578781182738	0.541218424782939	0.7145186011111863	0.3285303795268495	0.3915712915977243	0.14977315636999494	0.025644231875780184	0.010834300749333232	0.001905027266926309	0.0028015664336204743	154.0	13.0	29.0	2.0	15.0	6.0	8.0	2.0	1.0	4.0	26.990491234224745	0.32943624063179083	0.16573352640581823	0.17249409320600895	0.3323361397563811	0.20695971537749053	0.0012624911338736343	0.0012624911338736339	-28997.95024711575	0.0	-220.11618435859035
19875000	-29178.338098404864	-192.93686380502652	-28985.401234599838	0.6359055841690783	2022.1613546898036	15.578650533222188	0.9940603167965862	0.3916784692102262	0.7384601906149438	0.9236412813152411	0.09324070066479674	0.05690652459965011	0.03149286567237209	0.0016922099297706494	1.9168220716179812E-4	1.9219277840743204E-4	159.0	9.0	29.0	11.0	5.0	6.0	9.0	1.0	2.0	3.0	19.42478939617439	0.33254792983009446	0.16525461683463039	0.1672155791362814	0.33498187419899284	0.0189740626111126	0.0011945893008223215	0.001194589300822322	-28985.401234599838	0.0	-209.04328825194727
19900000	-29191.644955496966	-186.72191475903705	-29004.92304073793	0.6381921368555807	2022.159068137117	14.508418458972207	0.9867367211709054	0.19493917466414895	0.6370486447620889	0.6556620542363556	0.501164257030242	0.05834530015104297	0.025330050652238083	0.010009572391973531	0.005287465253552206	8.251184264785231E-4	157.0	13.0	26.0	9.0	14.0	5.0	4.0	1.0	4.0	1.0	28.49401233450585	0.33408835391808445	0.16255587464742188	0.17049866643370615	0.33285710500078663	0.0802323581562845	0.001375579659525014	0.0013755796595250147	-29004.92304073793	0.0	-195.48812775649526
19925000	-29200.806720164404	-202.71906148965095	-28998.087658674754	0.6396243232005594	2022.1576359507721	14.844473262811283	0.9995074148069125	0.33891903407411156	0.5075093883132679	0.7239626583066359	0.33149088812200594	0.30064195064790833	0.05598601956978339	0.03571989624581867	0.015797347289056053	0.0019848236184143862	141.0	27.0	15.0	11.0	21.0	5.0	8.0	2.0	2.0	2.0	37.632129626890546	0.323556481982633	0.16767295631539325	0.17202876632448172	0.33674179537749116	0.20460497216720736	0.0012932301641768143	0.0012932301641768165	-28998.087658674754	0.0	-206.54787209509936
19950000	-29192.38296151265	-203.8893944592477	-28988.4935670534	0.6609346175786289	2022.1363256563939	14.957630792884231	0.9704163484307325	0.22795233973050383	0.5250742945284835	0.5510165551363474	0.41954419676977844	0.27596319150197296	0.3788791907165844	0.4308102499841546	0.020340110740369816	0.018203534045521153	152.0	17.0	12.0	9.0	28.0	1.0	1.0	1.0	3.0	10.0	18.51942210846537	0.3313531007056365	0.16834322645741367	0.17300797187574524	0.3272957009612036	0.12317907471112732	0.0013321336323425595	0.001332133632342558	-28988.4935670534	0.0	-203.07250060889822
19975000	-29166.38815082798	-176.10261848748132	-28990.2855323405	0.6469926247780248	2022.1502676491946	14.194994568115302	0.9874856910501657	0.4432455891274733	0.2720855677123416	0.33348813234354635	0.8251622232482209	0.5051522394679012	0.4888797795382139	0.1837000988486693	0.013345556520941215	0.007981318339851686	151.0	11.0	10.0	5.0	20.0	4.0	3.0	21.0	3.0	6.0	26.0370932744001	0.33134322719711123	0.16786761265702377	0.16913800207019064	0.33165115807567325	0.14902540461194413	0.0012728925946894412	0.0012728925946894423	-28990.2855323405	0.0	-175.70531424631594
20000000	-29149.192261676075	-166.12330704707227	-28983.068954629	0.6447313403690823	2022.1525289336034	13.900303727389726	0.9538036074263905	0.7816550565717195	0.23807836655563708	0.19505915517579825	0.4654957583132593	0.15395216819761293	0.2037460727610486	0.22586166741620892	0.011475516553839903	0.0032206032269620965	147.0	15.0	10.0	6.0	11.0	2.0	8.0	26.0	6.0	3.0	35.563306236234126	0.3345360642523075	0.16461262545577424	0.1680525200758518	0.33279879021606545	0.1655004386183029	0.001365559882534198	0.001365559882534198	-28983.068954629	0.0	-167.61664519266952
20025000	-29196.232272026125	-219.6334557018548	-28976.59881632427	0.6547396339356102	2022.142520640037	14.922755804433923	0.9405207764630645	0.6295579199596271	0.6918979062833958	0.5908523064132857	0.7615590315352043	0.501273344581822	0.6162532459958087	0.41489559878827026	0.01603645857892541	0.02200040861914094	150.0	5.0	18.0	5.0	3.0	5.0	4.0	30.0	7.0	7.0	30.839068960102107	0.3277707358128269	0.16782624762383008	0.16784652462938313	0.33655649193395887	0.17953134567821277	0.0012933806454726285	0.001293380645472627	-28976.59881632427	0.0	-215.35768422832354
20050000	-29170.732239129775	-184.5248822913702	-28986.207356838404	0.6399382015640604	2022.1573220724085	13.982929517943777	0.9860905388140089	0.48742346013946175	0.6547540736489027	0.2441225518158445	0.2233172355158711	0.38020094902403506	0.760211649508695	0.22887097488449573	0.03162349692321208	0.0023712783090484627	149.0	2.0	36.0	2.0	10.0	1.0	13.0	14.0	3.0	4.0	28.75504211689078	0.3360226697442726	0.16625740351537327	0.16591281528206941	0.33180711145828373	0.40185213426784455	0.001279360309925201	0.0012793603099251997	-28986.207356838404	0.0	-182.8323041766943
20075000	-29191.254668168345	-216.8018245993483	-28974.452843568997	0.656073261208965	2022.1411870127636	14.892425677695917	0.9860905388140089	0.9187150172366738	0.7756593358206518	0.5030233040470431	0.4323374592680977	0.39985431413606615	0.21262480687255922	0.055268420842577694	0.11088330511119424	0.009099981168235469	134.0	2.0	38.0	1.0	16.0	28.0	4.0	3.0	1.0	7.0	24.389593717161933	0.33128580357056503	0.17065149511507954	0.1677779557377619	0.3302847455765925	0.11971021665352502	0.0011712904393009333	0.0011712904393009341	-28974.452843568997	0.0	-215.53386080918293
20100000	-29159.523718229997	-190.54820297174047	-28968.97551525826	0.6442844500998438	2022.1529758238728	14.27243676851731	0.9831914474734592	0.9257256799823358	0.8592292672684088	0.1931767246890997	0.22011928706314418	0.10694692621965335	0.20698383562820155	0.5008658461183657	0.02880446908713637	0.005170759780435667	131.0	20.0	26.0	2.0	25.0	1.0	5.0	10.0	10.0	4.0	26.288395271383223	0.3323227147083939	0.16588354390066273	0.17487097155720246	0.32692276983373986	0.004795927571167157	0.001393811981578075	0.0013938119815780753	-28968.97551525826	0.0	-190.12224471623136
20125000	-29175.429418830696	-202.21703840639245	-28973.212380424302	0.6384094803173413	2022.1588507936553	14.731683053742087	0.972657759414809	0.9719125052002925	0.824025679374856	0.48964656504387194	0.553397051735446	0.28468182279087023	0.33199049939205766	0.14703874858091548	0.00754106464729133	0.002495207996111595	126.0	37.0	17.0	11.0	21.0	1.0	1.0	11.0	2.0	7.0	18.979906742300987	0.3324099637707224	0.1679650062773391	0.1741192373062269	0.32550579264571067	0.06671627444100058	0.001316763643212478	0.001316763643212479	-28973.212380424302	0.0	-203.9440601844226
20150000	-29161.72717281339	-195.30518541047752	-28966.42198740291	0.6385402487547741	2022.158720025218	14.820674237268824	0.9846895546454544	0.9161799863860157	0.91358934785673	0.5565131540865506	0.6129570937150967	0.1952009112256819	0.016709509805201448	0.018824248822322098	0.0041001241870098955	0.002030290402040193	133.0	29.0	17.0	4.0	36.0	2.0	3.0	1.0	5.0	4.0	21.10102621452821	0.33216469273023014	0.16596494030455108	0.16957073012772522	0.33229963683749275	0.3997762998787087	0.0013417319690013424	0.0013417319690013426	-28966.42198740291	0.0	-202.05259630429867
20175000	-29204.814688191393	-208.21874157141247	-28996.59594661998	0.6383622215939585	2022.1588980523786	15.110461659975513	0.9966294006945	0.8859156743378127	0.7392771565999543	0.5251158753799884	0.6721818879993884	0.18010321748357305	0.06443550000937805	0.022718022335666208	0.022749952402353463	0.0018514789118763279	135.0	33.0	14.0	5.0	20.0	13.0	3.0	2.0	4.0	5.0	37.047563285486255	0.3397009006568797	0.16368224071495685	0.1642191778566086	0.332397680771554	0.2277215015931491	0.0012927855859197115	0.0012927855859197097	-28996.59594661998	0.0	-211.03097254009054
20200000	-29139.312056906234	-169.11449889644342	-28970.19755800979	0.6360808035834872	2022.161179470389	14.746186879154799	0.9843602397017328	0.7005438329895174	0.6122993163305357	0.8244490748354286	0.661786386548649	0.5012279845775129	0.017232470032936164	0.001430791781195698	5.058184364087713E-4	8.51170092883524E-4	142.0	13.0	7.0	21.0	18.0	15.0	8.0	2.0	1.0	7.0	32.23160975598059	0.3325592002065345	0.16877969195668546	0.16594366854063874	0.33271743929614056	0.08013395163429388	0.001321099984986599	0.0013210999849865993	-28970.19755800979	0.0	-178.59551549847916
20225000	-29196.136168798446	-215.15281526189986	-28980.983353536547	0.6440938476994215	2022.1531664262732	15.089424969052777	0.9992200924254564	0.45019256363091253	0.6851373572501456	0.8785425205380667	0.5073639220740066	0.48647817828976825	0.09758495440122604	0.07539687167708238	0.02987380395491838	0.0037136963443294715	141.0	5.0	12.0	22.0	25.0	11.0	1.0	3.0	6.0	8.0	28.686653242019364	0.3317646360176691	0.16956762111797385	0.1681984164418197	0.33046932642253646	0.09536313918209079	0.0012818835919141199	0.0012818835919141175	-28980.983353536547	0.0	-216.01594223790516
20250000	-29175.892388679662	-182.0939219907359	-28993.798466688928	0.6521694237470222	2022.1450908502256	14.28469787892241	0.9995110151380668	0.5904350757237081	0.6847284326205906	0.610022389949573	0.512580950792211	0.5684826629549958	0.32216196936218355	0.01944105847489311	0.005489231307276764	0.0061862498125428555	134.0	14.0	11.0	17.0	18.0	20.0	5.0	9.0	5.0	1.0	29.57081765689134	0.33279353504773457	0.16555679842318846	0.1669992036893463	0.3346504628397298	0.34951076461698155	0.0013047935819949844	0.0013047935819949846	-28993.798466688928	0.0	-183.81292857151146
20275000	-29171.940680944575	-195.47683058714867	-28976.463850357428	0.6440765566443195	2022.1531837173284	14.919827845015801	0.9798770354904739	0.4476856902848699	0.5076797892496197	0.50894624386809	0.6154612757876806	0.7976171809164398	0.6191942593834174	0.027400215992904885	0.008900472919027805	0.0036665449332812477	136.0	12.0	6.0	12.0	36.0	1.0	16.0	1.0	4.0	10.0	33.79463848229421	0.33585872270869244	0.17031846423630861	0.1623272795733037	0.33149553348169447	0.10933601421201486	0.001204023033949711	0.0012040230339497116	-28976.463850357428	0.0	-196.0994308306293
20300000	-29179.924067923224	-193.0992983393866	-28986.824769583836	0.636235697973713	2022.161024575999	14.927251575538909	0.9780211201544217	0.7504030717951913	0.3266588173212589	0.746755600396232	0.8245026879211905	0.3374127872468514	0.46349722298913565	0.11036934906802676	0.04166982346523346	9.727443742162349E-4	143.0	10.0	2.0	10.0	35.0	6.0	11.0	3.0	4.0	10.0	23.965454179166162	0.32795370204852453	0.1662916556263852	0.1752789190090208	0.3304757233160684	0.8531858470038559	0.0013096203056067568	0.0013096203056067587	-28986.824769583836	0.0	-190.20115875772763
20325000	-29174.56153258224	-175.65791683407434	-28998.903615748164	0.640646665274598	2022.156613608698	14.457398214743856	0.9936554018064193	0.3172035534949145	0.43825807264275424	0.4840450468528804	0.8179901218923252	0.12318162091198252	0.20673529743431313	0.00604999202731083	0.007457444695718734	0.001961899184788701	150.0	11.0	2.0	5.0	33.0	12.0	12.0	1.0	2.0	6.0	36.24247125736905	0.3348073676300661	0.16892927219102452	0.16644532359472025	0.3298180365841881	0.21546608249739305	0.0012382672585423858	0.001238267258542386	-28998.903615748164	0.0	-179.57251741898418
20350000	-29123.15251275347	-143.4737398201185	-28979.678772933352	0.6361290059734676	2022.161131267999	14.03156642914899	0.9936554018064193	0.7925723330645454	0.3671805129704402	0.49238971239929846	0.5670265302646443	0.5267685415705119	0.12367801014138834	0.06618897022677463	0.0019502125189094941	8.670787391125763E-4	152.0	8.0	14.0	9.0	26.0	4.0	9.0	2.0	1.0	9.0	32.98362982060021	0.3312273062597867	0.17049755778576037	0.16588163795284064	0.33239349800161133	0.3253874349600302	0.001281153990202966	0.0012811539902029662	-28979.678772933352	0.0	-146.9586941688599
20375000	-29123.477479631114	-133.68716232242002	-28989.790317308692	0.6376492700566869	2022.1596110039159	13.828794357165878	0.9992154659643878	0.24036420295219035	0.06135404210108917	0.1805105739015095	0.3834248951164037	0.46243315126799006	0.3740517671383888	0.23376399240949564	0.11828341436945473	0.0019413670610232843	151.0	14.0	14.0	7.0	6.0	8.0	17.0	2.0	4.0	11.0	21.19188067752816	0.33036525562321567	0.1687252901579166	0.1678216263175503	0.3330878279013166	0.17799333775227327	0.0014061905199103013	0.001406190519910301	-28989.790317308692	0.0	-133.7780716240579
20400000	-29161.0121714827	-180.951648480294	-28980.060523002405	0.6476676744097851	2022.1495925995628	14.11488556243638	0.9905389603568513	0.4451875910104636	0.5786845642876207	0.5968459977683853	0.3527204932932441	0.6700803259977809	0.6857527194173371	0.3328512496504707	0.013530089064423418	0.017928514566992012	148.0	12.0	1.0	1.0	21.0	18.0	6.0	14.0	7.0	6.0	30.648216951205775	0.32032771826365686	0.16980664538278967	0.17539841563219338	0.3344672207213591	0.11163697860092821	0.0013007266783246969	0.0013007266783246958	-28980.060523002405	0.0	-177.738609903159
20425000	-29117.752356272875	-148.68929215010297	-28969.063064122773	0.6365468561085822	2022.160713417864	14.151547631746345	0.9816994960072093	0.2798141601644808	0.207388044512326	0.8035961643349129	0.7837014962267517	0.4258636372235404	0.15251921390061562	0.10986434133954565	0.0056193712988173595	3.3685305897765644E-4	159.0	10.0	13.0	2.0	23.0	1.0	2.0	12.0	10.0	2.0	21.610746470320816	0.33356763248446114	0.16621881651419187	0.168393951975092	0.33181959902625413	0.16871331588938868	0.001313176146715116	0.0013131761467151148	-28969.063064122773	0.0	-151.10711931204355
20450000	-29163.3463418502	-175.97651547539058	-28987.36982637481	0.640598509008509	2022.1566617649642	14.391966354420894	0.895738022376642	0.4794866919121875	0.6030965038305427	0.6338404423050703	0.8523142920676887	0.5637344125997552	0.17038500518704153	0.03064785256525558	0.005323829125638596	0.004815040574592211	167.0	7.0	7.0	17.0	5.0	7.0	6.0	1.0	15.0	2.0	25.707031258478438	0.3303480232611991	0.16979681177652994	0.16871546796442385	0.3311396969978464	0.5347147965559491	0.0012610967760124114	0.0012610967760124114	-28987.36982637481	0.0	-178.11768446250863
20475000	-29136.511443865755	-170.40916949350992	-28966.102274372246	0.6412649920330045	2022.1559952819396	14.796313957857475	0.9927889350276445	0.5814669169933399	0.3316316104552045	0.18692657426329967	0.6651627195691981	0.9269197573709639	0.023408391038563663	0.007810582632842794	0.016115467027446463	0.004437854518257303	162.0	8.0	18.0	4.0	9.0	7.0	13.0	1.0	3.0	9.0	20.399019168329367	0.32982917816957863	0.16403540406331246	0.1673580942711987	0.33877732349590967	0.29172511889619246	0.0012908090231305844	0.0012908090231305834	-28966.102274372246	0.0	-174.039917840992
20500000	-29119.9832106693	-158.33476817826295	-28961.648442491038	0.6363884898041777	2022.1608717841684	14.743351122823583	0.9932946217068257	0.4066788037243567	0.2393364997468833	0.7029903432212551	0.892079469259659	0.5077154733085327	0.05715611847002261	0.042546307658189925	0.010513825615686138	9.703132215243326E-4	168.0	9.0	11.0	3.0	5.0	9.0	15.0	2.0	2.0	10.0	25.423920557998937	0.3300949158971787	0.16560114571481915	0.1746025792722877	0.3297013591157138	0.4166797730248488	0.0012953717942285996	0.0012953717942285994	-28961.648442491038	0.0	-161.1011287889358
20525000	-29180.73632346009	-197.43387518408727	-28983.302448276	0.6365156918323333	2022.1607445821403	15.578723218043184	0.9943913817046799	0.49274361218363	0.2320320681223404	0.9476859347739773	0.9910818898916893	0.9842602360208544	0.07930849334971272	0.017615836666941373	9.956956617744284E-4	6.574732025535479E-4	160.0	2.0	9.0	3.0	5.0	24.0	18.0	5.0	2.0	6.0	35.709236448279825	0.3282528438963237	0.17654390162510789	0.16455808200391264	0.33064517247465497	0.4037615677741441	0.0012096737814709208	0.0012096737814709204	-28983.302448276	0.0	-199.90602753972163
20550000	-29189.216376042048	-204.796639204352	-28984.419736837695	0.636278301126894	2022.1609819728458	15.694975273880301	0.9919113130666999	0.2710378149991812	0.6256999700264485	0.6529611255634088	0.9595453476846851	0.8576605468446175	0.06845483403737891	0.016851042136041744	0.0012745437173616863	6.125302657714199E-4	149.0	1.0	2.0	2.0	11.0	41.0	10.0	6.0	1.0	11.0	29.918560330355838	0.3324614084337306	0.167673419011117	0.1649699155440711	0.3348952570110807	0.03866960393553993	0.0012276707920965285	0.0012276707920965265	-28984.419736837695	0.0	-209.79367439651935
20575000	-29135.359171647866	-149.79127498077048	-28985.567896667097	0.6367248788984291	2022.1605353950742	14.493478827556961	0.9999468571240361	0.6140882931287718	0.4989281230701712	0.17832640204980044	0.42320243218554665	0.8787170660457854	0.07763858927393871	0.06576702584744855	0.0041212346725000275	0.0011687884647611014	151.0	3.0	7.0	12.0	10.0	23.0	12.0	4.0	1.0	11.0	29.25171621221526	0.325769664364089	0.16895708418493632	0.17466919598414016	0.3306040554668338	0.2988395334534761	0.001258944650100521	0.0012589446501005215	-28985.567896667097	0.0	-152.50407501862628
20600000	-29120.25766043858	-123.66359848001304	-28996.594061958567	0.6368247978292795	2022.1604354761432	13.85640261497496	0.9536870581274928	0.9044908513291121	0.40752265482403327	0.3585474894553431	0.3550283657267694	0.47423848862151663	0.27287008410410496	0.017717621839354922	0.0026113009231508518	0.0019560996618031667	137.0	6.0	16.0	23.0	3.0	26.0	3.0	1.0	12.0	7.0	30.69628594049016	0.32990953842044096	0.1698553716508186	0.1683593856625941	0.3318757042661456	0.06584623116858802	0.0013097179945116464	0.0013097179945116455	-28996.594061958567	0.0	-128.60861652071205
20625000	-29140.624674205494	-149.4287103019443	-28991.19596390355	0.6374834425635247	2022.159776831409	14.536785901404897	0.9790139328026766	0.24465806512753804	0.29284189259538507	0.5345110074565018	0.7459886977845823	0.885342259090393	0.0917932732378439	0.004301035282450376	0.0017491330156375955	0.0011610966293657875	144.0	14.0	16.0	5.0	5.0	27.0	6.0	2.0	10.0	5.0	28.038113743268678	0.3356756788097552	0.1655855869484684	0.16805932470937648	0.3306794095323992	0.3112990219637303	0.0013195497759014552	0.0013195497759014546	-28991.19596390355	0.0	-155.9026404710904
20650000	-29170.506478008625	-186.69179173696682	-28983.814686271657	0.6386473091018093	2022.1586129648708	15.12191597549113	0.9939912172364223	0.8991123465566988	0.28025929952699596	0.47561700813450974	0.8338787703907431	0.9194583537814273	0.08126734348018196	0.0632778526143484	0.001907312655529295	0.0013489582415161386	144.0	19.0	10.0	3.0	7.0	22.0	8.0	11.0	9.0	1.0	22.045148834952435	0.3317737442370949	0.16838513603002395	0.1688207140642689	0.33102040566861174	0.17139732498470767	0.001227876235579763	0.0012278762355797627	-28983.814686271657	0.0	-189.7546875576412
20675000	-29155.04048705904	-167.44524457357778	-28987.595242485462	0.6363231242153743	2022.1609371497573	14.919004527683304	0.9939912172364223	0.948985565907779	0.4775140222147713	0.08764308097292949	0.281481294490884	0.6557952096062106	0.323375692082972	0.09363646258174656	4.20104460401026E-4	0.0010016667488213953	143.0	24.0	6.0	12.0	10.0	10.0	8.0	12.0	5.0	4.0	31.472620653767557	0.32606976660657927	0.17098695208376652	0.1680825225363173	0.33486075877333643	0.2522706451324277	0.001218818847074867	0.0012188188470748673	-28987.595242485462	0.0	-168.76052925420072
20700000	-29153.18173610073	-174.86532270026987	-28978.316413400462	0.6368502206816183	2022.160410053291	14.604950359511104	0.9296247924925449	0.979738263560973	0.44968252644860074	0.2857659165516351	0.28391643701490865	0.7493374727402053	0.5007822001864578	0.0605280573103934	0.008850284695471403	7.284745870275192E-4	140.0	25.0	8.0	15.0	1.0	5.0	13.0	16.0	2.0	9.0	22.99175266413634	0.3288793136600267	0.1662500016850788	0.16928969958421983	0.33558098507067413	0.04935027820214201	0.0013250771590406806	0.0013250771590406808	-28978.316413400462	0.0	-176.7060012033743
20725000	-29194.109567879532	-197.0376599514525	-28997.07190792808	0.6371187185136926	2022.160141555459	14.729657919797555	0.9812656399014575	0.8642823990616872	0.8920038680016046	0.592878805839102	0.46380072775347814	0.8336715612429038	0.9452901824298368	0.08056786128463196	0.15802167470008688	0.0016383088692818637	140.0	14.0	11.0	12.0	5.0	8.0	15.0	13.0	6.0	10.0	27.875041514937852	0.32896846101578897	0.1670253575432685	0.17236267374757244	0.33164350769336953	0.38153075085508625	0.0013525898805941895	0.0013525898805941893	-28997.07190792808	0.0	-190.39859562794757
20750000	-29197.67753303921	-194.19922341320924	-29003.478309626	0.640281320052374	2022.1569789539203	14.887793400897488	0.9911634157265422	0.2906698397494159	0.7439074654619718	0.43962148702080706	0.46674713910861043	0.5401097055477996	0.895358741691757	0.159440829973326	0.006159060330741331	0.001435780116105302	148.0	4.0	21.0	4.0	1.0	12.0	12.0	18.0	8.0	6.0	48.102477251865665	0.332981184927508	0.16801075540055876	0.17184570661053644	0.32716235306139635	0.5177558758271179	0.0013118371270118127	0.0013118371270118123	-29003.478309626	0.0	-191.00671441318573
20775000	-29218.390642970713	-230.85194903869063	-28987.538693932023	0.6393356228618006	2022.1579246511108	15.313067158036837	0.9911634157265422	0.20776659596123628	0.8166543449473875	0.5135309396043257	0.41969345140400705	0.11587072601696238	0.20827027140511112	0.16024759692014598	0.004135598436983483	0.004315153571034269	155.0	1.0	25.0	7.0	19.0	3.0	2.0	9.0	8.0	5.0	30.487223115549636	0.32658160592009355	0.16229744341080174	0.16889549315679073	0.34222545751231337	0.17372194399995947	0.0012113157426514795	0.0012113157426514817	-28987.538693932023	0.0	-231.43129362380182
20800000	-29176.285989230335	-192.9882698353281	-28983.297719395006	0.637727911926638	2022.1595323620459	14.773524331733336	0.9924382327880101	0.5852046487538818	0.924280380595693	0.8358023724922508	0.29464454431852855	0.534768860240692	0.15767500418860336	0.12099715348234702	0.006006979699119038	0.0024368672526887767	146.0	10.0	17.0	3.0	23.0	11.0	3.0	8.0	6.0	7.0	28.841571579530125	0.32908655825532285	0.169770510628562	0.1700353995036342	0.3311075316124804	0.2803409697616725	0.001257242125375832	0.0012572421253758315	-28983.297719395006	0.0	-193.5962092761985
