date	location	median_prev	prev_upper_80	prev_lower_80
2022-09-09	Italy	246.50922	246.53442	246.49323
2022-09-10	Italy	239.06091	239.08554	239.04532
2022-09-11	Italy	231.65099	231.67506	231.63577
2022-09-12	Italy	224.29015	224.31367	224.27533
2022-09-13	Italy	216.99203	217.01503	216.97762
2022-09-14	Italy	209.77243	209.79477	209.75838
2022-09-15	Italy	202.64865	202.67033	202.63496
2022-09-16	Italy	195.6389	195.65999	195.62561
2022-09-17	Italy	188.76173	188.7822	188.7488
2022-09-18	Italy	182.03535	182.05518	182.0228
2022-09-19	Italy	175.47702	175.49629	175.46489
2022-09-20	Italy	169.10294	169.12163	169.09117
2022-09-21	Italy	162.9274	162.94551	162.91599
2022-09-22	Italy	156.96263	156.98021	156.95157
2022-09-23	Italy	151.21834	151.23537	151.20761
2022-09-24	Italy	145.70157	145.71806	145.69116
2022-09-25	Italy	140.41669	140.43271	140.40662
2022-09-26	Italy	135.36568	135.38121	135.3559
2022-09-27	Italy	130.54788	130.56297	130.5384
2022-09-28	Italy	125.960396	125.97508	125.95121
2022-09-29	Italy	121.598236	121.61254	121.58935
2022-09-30	Italy	117.4546	117.46853	117.44598
2022-10-01	Italy	113.52109	113.534676	113.512695
2022-10-02	Italy	109.78804	109.80129	109.77988
2022-10-03	Italy	106.24482	106.25776	106.23687
2022-10-04	Italy	102.88013	102.89276	102.87238
2022-10-05	Italy	99.68228	99.69461	99.67471
2022-10-06	Italy	96.63948	96.65151	96.6321
2022-10-07	Italy	93.740036	93.75181	93.73282
2022-10-08	Italy	90.972664	90.98417	90.965614
2022-10-09	Italy	88.32655	88.337814	88.31965
2022-10-10	Italy	85.79161	85.80261	85.78483
2022-10-11	Italy	83.35846	83.36925	83.35184
2022-10-12	Italy	81.01871	81.02927	81.012215
2022-10-13	Italy	78.7648	78.77513	78.75845
2022-10-14	Italy	76.59021	76.60032	76.58398
2022-10-15	Italy	74.489296	74.49918	74.483185
2022-10-16	Italy	72.45736	72.467026	72.45136
2022-10-17	Italy	70.49059	70.500046	70.48471
2022-10-18	Italy	68.58598	68.59525	68.58023
2022-10-19	Italy	66.74131	66.750374	66.73568
2022-10-20	Italy	64.95496	64.96384	64.94944
2022-10-21	Italy	63.22591	63.23457	63.22049
2022-10-22	Italy	61.553566	61.56205	61.548244
2022-10-23	Italy	59.937725	59.94603	59.932503
2022-10-24	Italy	58.37845	58.386566	58.37333
2022-10-25	Italy	56.875965	56.883915	56.87094
2022-10-26	Italy	55.430573	55.438366	55.425655
2022-10-27	Italy	54.0426	54.050232	54.03777
2022-10-28	Italy	52.712265	52.71976	52.707535
2022-10-29	Italy	51.43967	51.44704	51.435043
2022-10-30	Italy	50.22474	50.231987	50.220203
2022-10-31	Italy	49.06716	49.074276	49.06271
2022-11-01	Italy	47.966366	47.973366	47.961994
2022-11-02	Italy	46.9215	46.92839	46.917206
2022-11-03	Italy	45.931442	45.93824	45.927216
2022-11-04	Italy	44.994793	45.001488	44.990627
2022-11-05	Italy	44.10988	44.116478	44.105762
2022-11-06	Italy	43.27478	43.28128	43.270706
2022-11-07	Italy	42.48735	42.493763	42.48333
2022-11-08	Italy	41.74527	41.751614	41.741287
2022-11-09	Italy	41.046066	41.052326	41.042114
2022-11-10	Italy	40.387127	40.393322	40.383217
2022-11-11	Italy	39.765816	39.77195	39.761936
2022-11-12	Italy	39.179436	39.18551	39.17558
2022-11-13	Italy	38.625298	38.631317	38.621475
2022-11-14	Italy	38.100784	38.106762	38.096992
2022-11-15	Italy	37.603363	37.609283	37.599586
2022-11-16	Italy	37.130592	37.136467	37.126842
2022-11-17	Italy	36.68022	36.686054	36.67649
2022-11-18	Italy	36.250145	36.255943	36.246437
2022-11-19	Italy	35.838467	35.844223	35.834778
2022-11-20	Italy	35.44349	35.44921	35.439823
2022-11-21	Italy	35.063732	35.06942	35.060078
2022-11-22	Italy	34.697937	34.703594	34.694305
2022-11-23	Italy	34.345055	34.35069	34.341446
2022-11-24	Italy	34.004272	34.009876	34.00068
2022-11-25	Italy	33.674946	33.68052	33.67137
2022-11-26	Italy	33.35662	33.362175	33.35307
2022-11-27	Italy	33.04902	33.05455	33.045483
2022-11-28	Italy	32.75199	32.7575	32.748474
2022-11-29	Italy	32.465504	32.470985	32.462
2022-11-30	Italy	32.189613	32.195076	32.186123
2022-12-01	Italy	31.924442	31.92989	31.920963
2022-12-02	Italy	31.670137	31.675562	31.666666
2022-12-03	Italy	31.426857	31.43226	31.423395
2022-12-04	Italy	31.194736	31.200127	31.191284
2022-12-05	Italy	30.97387	30.979246	30.970428
2022-12-06	Italy	30.764288	30.76965	30.760849
2022-12-07	Italy	30.56593	30.571278	30.562492
2022-12-08	Italy	30.378635	30.383978	30.375204
2022-12-09	Italy	30.202145	30.207481	30.198715
2022-12-10	Italy	30.03606	30.041395	30.032633
2022-12-11	Italy	29.879871	29.885197	29.876444
2022-12-12	Italy	29.73294	29.738264	29.729511
2022-12-13	Italy	29.59451	29.599834	29.591074
2022-12-14	Italy	29.463694	29.469017	29.460249
2022-12-15	Italy	29.339527	29.344852	29.336065
2022-12-16	Italy	29.220932	29.226263	29.217457
2022-12-17	Italy	29.106766	29.112099	29.10328
2022-12-18	Italy	28.995821	29.001158	28.99232
2022-12-19	Italy	28.886852	28.892197	28.883339
2022-12-20	Italy	28.778595	28.78394	28.77507
2022-12-21	Italy	28.669773	28.675129	28.666246
2022-12-22	Italy	28.559141	28.564497	28.555609
2022-12-23	Italy	28.445473	28.450832	28.441936
2022-12-24	Italy	28.3276	28.332958	28.324064
2022-12-25	Italy	28.204418	28.209776	28.200878
2022-12-26	Italy	28.074898	28.080254	28.071358
2022-12-27	Italy	27.938091	27.943445	27.93455
2022-12-28	Italy	27.793148	27.7985	27.789612
2022-12-29	Italy	27.639313	27.644657	27.635784
2022-12-30	Italy	27.475925	27.48126	27.4724
2022-12-31	Italy	27.302422	27.307747	27.298904
2023-01-01	Italy	27.118324	27.123636	27.114817
2023-01-02	Italy	26.923248	26.928541	26.919752
2023-01-03	Italy	26.716877	26.722155	26.713394
2023-01-04	Italy	26.498966	26.504223	26.495495
2023-01-05	Italy	26.269321	26.274553	26.26587
2023-01-06	Italy	26.027803	26.033009	26.02437
2023-01-07	Italy	25.774302	25.77948	25.77089
2023-01-08	Italy	25.508732	25.513876	25.505342
2023-01-09	Italy	25.231022	25.236134	25.227663
2023-01-10	Italy	24.94112	24.94619	24.937782
2023-01-11	Italy	24.63896	24.64399	24.635654
2023-01-12	Italy	24.324484	24.329475	24.32121
2023-01-13	Italy	23.997631	24.002571	23.994392
2023-01-14	Italy	23.65833	23.66322	23.655128
2023-01-15	Italy	23.306515	23.311356	23.303352
2023-01-16	Italy	22.942123	22.946907	22.939001
2023-01-17	Italy	22.5651	22.569826	22.562027
2023-01-18	Italy	22.175411	22.180077	22.172392
2023-01-19	Italy	21.773052	21.77765	21.770088
2023-01-20	Italy	21.358051	21.362581	21.35515
2023-01-21	Italy	20.930496	20.934954	20.927656
2023-01-22	Italy	20.490522	20.494907	20.487736
2023-01-23	Italy	20.855888	20.86032	20.853075
2023-01-24	Italy	21.238201	21.242674	21.235355
2023-01-25	Italy	21.637814	21.642332	21.634924
2023-01-26	Italy	22.054932	22.059504	22.052
2022-06-28	Peru	67.33293	79.38422	62.78979
2022-06-29	Peru	72.717545	84.8869	67.69254
2022-06-30	Peru	78.36958	90.63969	72.845
2022-07-01	Peru	84.154816	96.6113	78.21025
2022-07-02	Peru	90.152954	102.73053	83.717445
2022-07-03	Peru	96.24332	108.9837	89.31958
2022-07-04	Peru	102.35704	115.263794	94.95583
2022-07-05	Peru	108.265884	121.48012	100.543526
2022-07-06	Peru	114.0006	127.5591	105.982056
2022-07-07	Peru	119.593895	133.36612	111.25986
2022-07-08	Peru	124.9254	138.86119	116.37254
2022-07-09	Peru	129.86076	144.0193	121.18628
2022-07-10	Peru	134.4079	148.95609	125.62795
2022-07-11	Peru	138.59177	153.45853	129.75491
2022-07-12	Peru	142.44214	157.47531	133.55597
2022-07-13	Peru	145.8776	161.1501	137.05824
2022-07-14	Peru	148.99347	164.45473	140.30246
2022-07-15	Peru	151.87779	167.5961	143.33502
2022-07-16	Peru	154.60617	170.68518	146.19514
2022-07-17	Peru	157.32523	173.69814	148.9808
2022-07-18	Peru	160.21896	176.68454	151.78276
2022-07-19	Peru	162.96317	179.7768	154.67987
2022-07-20	Peru	165.99359	183.0595	157.74641
2022-07-21	Peru	169.36133	186.6175	161.0553
2022-07-22	Peru	172.93205	190.53555	164.68497
2022-07-23	Peru	176.96927	194.89871	168.7349
2022-07-24	Peru	181.63954	199.79048	173.29231
2022-07-25	Peru	186.893	205.29042	178.44293
2022-07-26	Peru	192.91428	211.4707	184.21837
2022-07-27	Peru	199.59961	218.39212	190.70753
2022-07-28	Peru	207.03503	226.09933	198.12062
2022-07-29	Peru	215.44035	234.61679	206.36377
2022-07-30	Peru	224.79945	243.94492	215.44812
2022-07-31	Peru	235.0163	254.14359	225.3389
2022-08-01	Peru	245.99959	265.06128	235.96739
2022-08-02	Peru	257.56525	277.208	247.28406
2022-08-03	Peru	270.06143	289.82883	259.23953
2022-08-04	Peru	283.05383	303.58234	271.75195
2022-08-05	Peru	296.4781	317.21732	284.6087
2022-08-06	Peru	309.79327	330.54865	297.43823
2022-08-07	Peru	322.54477	343.86926	310.46658
2022-08-08	Peru	335.32355	356.87466	323.00543
2022-08-09	Peru	348.24164	369.9133	335.24414
2022-08-10	Peru	360.52887	382.15192	347.10333
2022-08-11	Peru	372.41125	393.75888	358.83774
2022-08-12	Peru	383.9048	405.097	369.73346
2022-08-13	Peru	394.4518	415.72662	379.9897
2022-08-14	Peru	404.28116	425.5098	389.85016
2022-08-15	Peru	413.56927	434.4127	399.1079
2022-08-16	Peru	422.3308	442.65106	407.70132
2022-08-17	Peru	430.31024	450.04395	415.84988
2022-08-18	Peru	437.9777	457.2989	423.49963
2022-08-19	Peru	445.1814	463.71246	430.75818
2022-08-20	Peru	451.85925	469.58994	436.9982
2022-08-21	Peru	458.0032	475.28668	443.46915
2022-08-22	Peru	464.74652	481.2244	449.4956
2022-08-23	Peru	471.19275	487.39948	455.6333
2022-08-24	Peru	477.9205	493.74283	462.2318
2022-08-25	Peru	485.02478	500.79025	468.90054
2022-08-26	Peru	492.64532	508.27383	475.87396
2022-08-27	Peru	500.77576	516.36566	483.17438
2022-08-28	Peru	509.17758	524.73334	491.12784
2022-08-29	Peru	518.80505	533.87976	500.21014
2022-08-30	Peru	529.09937	544.0944	509.84247
2022-08-31	Peru	540.1737	554.86	520.474
2022-09-01	Peru	551.9114	566.4805	532.03564
2022-09-02	Peru	563.9959	578.7702	544.36707
2022-09-03	Peru	576.1637	591.7579	556.75604
2022-09-04	Peru	589.6598	606.0574	569.92084
2022-09-05	Peru	603.0872	620.372	583.2834
2022-09-06	Peru	616.838	634.7303	595.9057
2022-09-07	Peru	630.73987	648.9356	609.61707
2022-09-08	Peru	644.4311	662.3911	622.8721
2022-09-09	Peru	657.6961	676.40173	635.3669
2022-09-10	Peru	670.8932	690.1343	648.1519
2022-09-11	Peru	683.3268	703.21643	660.3387
2022-09-12	Peru	694.6526	714.4602	671.7865
2022-09-13	Peru	705.2189	725.7962	682.3737
2022-09-14	Peru	714.449	736.1209	692.0024
2022-09-15	Peru	722.65576	745.39703	700.6004
2022-09-16	Peru	729.96606	753.6327	708.1432
2022-09-17	Peru	736.22546	760.497	714.22766
2022-09-18	Peru	741.9308	765.81573	719.77295
2022-09-19	Peru	746.30774	770.22473	724.28674
2022-09-20	Peru	749.46075	773.7432	726.83813
2022-09-21	Peru	751.88086	776.47424	729.15173
2022-09-22	Peru	753.60645	778.83716	730.6996
2022-09-23	Peru	754.4582	780.46875	731.5651
2022-09-24	Peru	754.3806	780.9493	731.3607
2022-09-25	Peru	754.2455	780.6124	730.6233
2022-09-26	Peru	753.7281	779.94	729.7813
2022-09-27	Peru	753.0332	779.10614	729.01074
2022-09-28	Peru	752.7505	778.46234	727.39984
2022-09-29	Peru	751.86475	778.46643	726.27075
2022-09-30	Peru	750.5177	778.5064	724.9054
2022-10-01	Peru	749.49927	778.42334	723.52637
2022-10-02	Peru	749.1138	778.3429	723.287
2022-10-03	Peru	748.78015	777.36487	723.33685
2022-10-04	Peru	748.7759	776.8727	722.7576
2022-10-05	Peru	749.0455	777.6627	722.0646
2022-10-06	Peru	749.3251	778.5354	721.80963
2022-10-07	Peru	749.9276	779.45105	721.521
2022-10-08	Peru	750.5137	780.34424	721.114
2022-10-09	Peru	750.967	781.13965	721.3441
2022-10-10	Peru	751.16846	781.65924	721.59674
2022-10-11	Peru	751.01086	781.7127	721.8395
2022-10-12	Peru	750.4647	781.6877	721.4767
2022-10-13	Peru	749.6179	781.68414	719.8071
2022-10-14	Peru	748.3487	780.8735	718.12476
2022-10-15	Peru	746.644	779.11816	716.7024
2022-10-16	Peru	744.7117	776.607	714.7213
2022-10-17	Peru	741.774	773.39417	712.09326
2022-10-18	Peru	738.301	769.4581	708.32196
2022-10-19	Peru	734.07965	765.0187	703.67993
2022-10-20	Peru	728.7612	759.85535	698.2091
2022-10-21	Peru	722.9324	753.9516	692.02203
2022-10-22	Peru	716.4543	747.284	685.148
2022-10-23	Peru	709.28296	739.89417	677.62994
2022-10-24	Peru	701.30414	731.971	669.59106
2022-10-25	Peru	692.9174	723.4857	661.7798
2022-10-26	Peru	684.0205	714.49976	653.6693
2022-10-27	Peru	674.91486	705.09424	644.93677
2022-10-28	Peru	665.6515	695.6227	635.4173
2022-10-29	Peru	656.056	685.8989	626.42365
2022-10-30	Peru	646.10925	675.9749	616.4301
2022-10-31	Peru	636.1769	665.56976	606.3187
2022-11-01	Peru	626.38214	655.1708	596.2145
2022-11-02	Peru	616.6196	645.42017	586.1772
2022-11-03	Peru	606.8456	635.7557	576.25775
2022-11-04	Peru	597.08484	626.05475	566.4972
2022-11-05	Peru	587.6068	616.00635	556.926
2022-11-06	Peru	578.2025	606.0422	547.6367
2022-11-07	Peru	568.9906	596.25464	538.92413
2022-11-08	Peru	560.01306	586.64636	530.6064
2022-11-09	Peru	551.12695	577.4452	522.43994
2022-11-10	Peru	542.35034	568.6003	513.9013
2022-11-11	Peru	533.8351	559.67084	505.50638
2022-11-12	Peru	525.45447	551.4062	497.26608
2022-11-13	Peru	517.1102	542.829	489.15005
2022-11-14	Peru	508.85843	534.3269	481.126
2022-11-15	Peru	500.56934	525.8661	473.1612
2022-11-16	Peru	492.27075	517.4127	465.22336
2022-11-17	Peru	484.04517	508.9089	457.2825
2022-11-18	Peru	475.77954	500.35574	449.31143
2022-11-19	Peru	467.45276	491.73035	441.287
2022-11-20	Peru	459.04767	483.01392	433.1902
2022-11-21	Peru	450.48038	474.19333	425.00748
2022-11-22	Peru	441.78964	465.2604	416.7301
2022-11-23	Peru	432.99692	456.19214	408.3549
2022-11-24	Peru	424.1054	446.98108	399.88358
2022-11-25	Peru	414.98596	437.6662	391.323
2022-11-26	Peru	406.20764	428.15497	382.68405
2022-11-27	Peru	397.24603	418.54907	373.98175
2022-11-28	Peru	388.23117	409.03033	365.24652
2022-11-29	Peru	379.35077	399.82474	356.50864
2022-11-30	Peru	370.46686	390.31595	347.8694
2022-12-01	Peru	361.4015	380.8124	339.45798
2022-12-02	Peru	352.53235	371.31668	331.08426
2022-12-03	Peru	343.48962	361.76105	322.76773
2022-12-04	Peru	334.6233	352.26904	314.52686
2022-12-05	Peru	325.78217	342.7174	306.37903
2022-12-06	Peru	317.201	333.66135	298.33972
2022-12-07	Peru	308.67883	324.58347	290.43112
2022-12-08	Peru	300.2505	315.6576	282.6741
2022-12-09	Peru	292.02386	306.9422	274.87482
2022-12-10	Peru	283.8664	298.6872	267.19696
2022-12-11	Peru	275.94458	290.49155	259.69452
2022-12-12	Peru	268.20337	282.33652	252.36938
2022-12-13	Peru	260.6186	274.53778	245.22104
2022-12-14	Peru	253.26572	266.991	238.24701
2022-12-15	Peru	246.04929	259.7522	231.44272
2022-12-16	Peru	239.08607	252.36494	224.80215
2022-12-17	Peru	232.24902	245.29164	218.31805
2022-12-18	Peru	225.61172	238.37906	211.98253
2022-12-19	Peru	219.05908	231.58449	205.78569
2022-12-20	Peru	212.67175	224.90921	199.5655
2022-12-21	Peru	206.40683	218.35521	193.47275
2022-12-22	Peru	200.17511	211.91501	187.50055
2022-12-23	Peru	194.0759	205.58195	181.64488
2022-12-24	Peru	188.13528	199.35023	175.87057
2022-12-25	Peru	182.24945	193.2124	170.2004
2022-12-26	Peru	176.48056	187.17265	164.63223
2022-12-27	Peru	170.8061	181.22057	159.16335
2022-12-28	Peru	165.12643	175.35736	153.79208
2022-12-29	Peru	159.51256	169.58267	148.53702
2022-12-30	Peru	154.05444	163.89722	143.37683
2022-12-31	Peru	148.67612	158.30247	138.32764
2023-01-01	Peru	143.39638	152.80074	133.47624
2023-01-02	Peru	138.21735	147.3949	128.72762
2023-01-03	Peru	133.15659	142.08827	124.07157
2023-01-04	Peru	128.2381	136.93481	119.510414
2023-01-05	Peru	123.43688	131.86371	115.04651
2023-01-06	Peru	118.706375	126.893906	110.68223
2023-01-07	Peru	114.13155	122.03801	106.41985
2023-01-08	Peru	109.64503	117.29909	102.21072
2023-01-09	Peru	105.248825	112.679955	98.07359
2023-01-10	Peru	101.00722	108.16951	94.05492
2023-01-11	Peru	96.85265	103.69318	90.146194
2023-01-12	Peru	92.830536	99.36665	86.355545
2023-01-13	Peru	88.94051	95.33385	82.73225
2023-01-14	Peru	85.17261	91.417595	79.250084
2023-01-15	Peru	81.505356	87.55294	75.879776
2023-01-16	Peru	77.98193	83.81167	72.61289
2023-01-17	Peru	74.56113	80.19228	69.36494
2023-01-18	Peru	71.2478	76.68881	66.23258
2023-01-19	Peru	68.047295	73.30176	63.211067
2023-01-20	Peru	64.95717	70.03039	60.34275
2023-01-21	Peru	61.994553	66.87185	57.59609
2023-01-22	Peru	59.138596	63.8232	54.953472
2023-01-23	Peru	56.369423	60.897797	52.408024
2023-01-24	Peru	53.699196	58.089584	49.90333
2023-01-25	Peru	51.114624	55.37424	47.479656
2023-01-26	Peru	48.645943	52.732887	45.181664
2022-05-17	Portugal	119.010544	119.01091	119.00935
2022-05-18	Portugal	121.93399	121.93472	121.93231
2022-05-19	Portugal	125.217964	125.218925	125.21572
2022-05-20	Portugal	128.78589	128.7872	128.78311
2022-05-21	Portugal	132.56741	132.56906	132.56407
2022-05-22	Portugal	136.50313	136.50513	136.49927
2022-05-23	Portugal	140.54892	140.5513	140.54456
2022-05-24	Portugal	144.67749	144.68025	144.67265
2022-05-25	Portugal	148.87605	148.87917	148.87073
2022-05-26	Portugal	153.14096	153.14441	153.13515
2022-05-27	Portugal	157.4714	157.47516	157.4652
2022-05-28	Portugal	161.8648	161.86884	161.85823
2022-05-29	Portugal	166.31497	166.31926	166.30804
2022-05-30	Portugal	170.8134	170.8179	170.80621
2022-05-31	Portugal	175.35239	175.357	175.34494
2022-06-01	Portugal	179.92873	179.9335	179.92113
2022-06-02	Portugal	184.54727	184.55211	184.53944
2022-06-03	Portugal	189.22244	189.22734	189.21454
2022-06-04	Portugal	193.97867	193.98364	193.97067
2022-06-05	Portugal	198.84894	198.85394	198.84087
2022-06-06	Portugal	203.87202	203.87701	203.86388
2022-06-07	Portugal	209.08888	209.09386	209.08064
2022-06-08	Portugal	214.53877	214.54375	214.53046
2022-06-09	Portugal	220.25555	220.26056	220.24716
2022-06-10	Portugal	226.26428	226.26935	226.25587
2022-06-11	Portugal	232.58011	232.58522	232.57158
2022-06-12	Portugal	239.20679	239.21194	239.19809
2022-06-13	Portugal	246.13698	246.14221	246.12808
2022-06-14	Portugal	253.35358	253.35893	253.34447
2022-06-15	Portugal	260.8318	260.83725	260.8224
2022-06-16	Portugal	268.54126	268.54694	268.53152
2022-06-17	Portugal	276.44858	276.4545	276.43845
2022-06-18	Portugal	284.5191	284.5254	284.50848
2022-06-19	Portugal	292.71854	292.7252	292.7074
2022-06-20	Portugal	301.01395	301.02106	301.0022
2022-06-21	Portugal	309.37396	309.38153	309.3615
2022-06-22	Portugal	317.76898	317.7771	317.75583
2022-06-23	Portugal	326.17108	326.17978	326.15723
2022-06-24	Portugal	334.55362	334.56287	334.53894
2022-06-25	Portugal	342.89105	342.90085	342.87558
2022-06-26	Portugal	351.15866	351.16907	351.1424
2022-06-27	Portugal	359.33307	359.34412	359.316
2022-06-28	Portugal	367.39218	367.4038	367.37445
2022-06-29	Portugal	375.316	375.32816	375.29752
2022-06-30	Portugal	383.08688	383.09955	383.0678
2022-07-01	Portugal	390.6906	390.70374	390.6709
2022-07-02	Portugal	398.11655	398.13004	398.09625
2022-07-03	Portugal	405.35825	405.3721	405.33743
2022-07-04	Portugal	412.41382	412.4279	412.39255
2022-07-05	Portugal	419.28555	419.29987	419.26395
2022-07-06	Portugal	425.97992	425.99442	425.9581
2022-07-07	Portugal	432.50662	432.5212	432.48456
2022-07-08	Portugal	438.87772	438.89236	438.85553
2022-07-09	Portugal	445.10663	445.12128	445.08426
2022-07-10	Portugal	451.20645	451.22113	451.18405
2022-07-11	Portugal	457.18912	457.2038	457.16672
2022-07-12	Portugal	463.06387	463.07855	463.04144
2022-07-13	Portugal	468.83612	468.85065	468.81357
2022-07-14	Portugal	474.50647	474.52103	474.484
2022-07-15	Portugal	480.0703	480.08502	480.0479
2022-07-16	Portugal	485.51755	485.53244	485.4953
2022-07-17	Portugal	490.83264	490.84763	490.81046
2022-07-18	Portugal	495.9945	496.00964	495.9723
2022-07-19	Portugal	500.97754	500.99286	500.95517
2022-07-20	Portugal	505.75217	505.7677	505.72964
2022-07-21	Portugal	510.28595	510.3016	510.26328
2022-07-22	Portugal	514.54425	514.5601	514.52136
2022-07-23	Portugal	518.4918	518.50793	518.4686
2022-07-24	Portugal	522.09344	522.10974	522.0699
2022-07-25	Portugal	525.3148	525.3315	525.2909
2022-07-26	Portugal	528.1242	528.1412	528.1
2022-07-27	Portugal	530.4923	530.5095	530.4676
2022-07-28	Portugal	532.3935	532.41095	532.36847
2022-07-29	Portugal	533.8062	533.824	533.78076
2022-07-30	Portugal	534.7134	534.7313	534.68756
2022-07-31	Portugal	535.10266	535.12085	535.0766
2022-08-01	Portugal	534.9668	534.9853	534.9405
2022-08-02	Portugal	534.3036	534.32214	534.27704
2022-08-03	Portugal	533.11523	533.134	533.0886
2022-08-04	Portugal	531.4092	531.42804	531.3825
2022-08-05	Portugal	529.1969	529.21576	529.17017
2022-08-06	Portugal	526.4939	526.5127	526.46716
2022-08-07	Portugal	523.3187	523.33746	523.2922
2022-08-08	Portugal	519.69305	519.71173	519.6667
2022-08-09	Portugal	515.64075	515.65924	515.6147
2022-08-10	Portugal	511.1869	511.20508	511.1611
2022-08-11	Portugal	506.3575	506.3755	506.33206
2022-08-12	Portugal	501.17886	501.19662	501.1538
2022-08-13	Portugal	495.67676	495.69412	495.6521
2022-08-14	Portugal	489.87598	489.8929	489.8517
2022-08-15	Portugal	483.8	483.81662	483.77625
2022-08-16	Portugal	477.47052	477.48685	477.44727
2022-08-17	Portugal	470.90747	470.92343	470.8847
2022-08-18	Portugal	464.12823	464.14386	464.10593
2022-08-19	Portugal	457.14868	457.16388	457.12686
2022-08-20	Portugal	449.98218	449.99707	449.96082
2022-08-21	Portugal	442.64062	442.6552	442.61972
2022-08-22	Portugal	435.134	435.14822	435.11356
2022-08-23	Portugal	427.47113	427.48508	427.45108
2022-08-24	Portugal	419.65997	419.67365	419.64032
2022-08-25	Portugal	411.7077	411.7211	411.68845
2022-08-26	Portugal	403.62146	403.63455	403.60254
2022-08-27	Portugal	395.40814	395.4211	395.38965
2022-08-28	Portugal	387.0754	387.08807	387.0573
2022-08-29	Portugal	378.6313	378.64374	378.6135
2022-08-30	Portugal	370.08478	370.09708	370.06735
2022-08-31	Portugal	361.44598	361.45795	361.4288
2022-09-01	Portugal	352.72583	352.73755	352.70892
2022-09-02	Portugal	343.93652	343.94803	343.91998
2022-09-03	Portugal	335.09134	335.10263	335.07513
2022-09-04	Portugal	326.2046	326.21567	326.18875
2022-09-05	Portugal	317.2915	317.3023	317.27603
2022-09-06	Portugal	308.36792	308.37848	308.3528
2022-09-07	Portugal	299.45032	299.46063	299.43558
2022-09-08	Portugal	290.55548	290.5655	290.54108
2022-09-09	Portugal	281.70007	281.70993	281.68613
2022-09-10	Portugal	272.90106	272.91055	272.8875
2022-09-11	Portugal	264.17462	264.18384	264.16153
2022-09-12	Portugal	255.53668	255.54564	255.52396
2022-09-13	Portugal	247.00223	247.01083	246.98993
2022-09-14	Portugal	238.58533	238.59364	238.57347
2022-09-15	Portugal	230.29916	230.30713	230.2877
2022-09-16	Portugal	222.15546	222.1632	222.14444
2022-09-17	Portugal	214.16498	214.17238	214.15437
2022-09-18	Portugal	206.33691	206.34407	206.32678
2022-09-19	Portugal	198.67938	198.68623	198.66963
2022-09-20	Portugal	191.19891	191.20547	191.18954
2022-09-21	Portugal	183.90077	183.90706	183.89185
2022-09-22	Portugal	176.78894	176.79494	176.78035
2022-09-23	Portugal	169.86609	169.87184	169.85788
2022-09-24	Portugal	163.13385	163.13939	163.12604
2022-09-25	Portugal	156.59285	156.5982	156.58543
2022-09-26	Portugal	150.24286	150.24802	150.23578
2022-09-27	Portugal	144.08284	144.08781	144.07611
2022-09-28	Portugal	138.11115	138.1159	138.10472
2022-09-29	Portugal	132.32556	132.33014	132.31944
2022-09-30	Portugal	126.723526	126.727875	126.71765
2022-10-01	Portugal	121.30199	121.306175	121.29638
2022-10-02	Portugal	116.05788	116.06188	116.05252
2022-10-03	Portugal	110.987885	110.99173	110.98274
2022-10-04	Portugal	106.08859	106.09226	106.08368
2022-10-05	Portugal	101.35661	101.36014	101.3519
2022-10-06	Portugal	96.78851	96.79187	96.784
2022-10-07	Portugal	92.38092	92.38414	92.3766
2022-10-08	Portugal	88.13052	88.13362	88.1264
2022-10-09	Portugal	84.03407	84.03702	84.030136
2022-10-10	Portugal	80.08834	80.09116	80.08457
2022-10-11	Portugal	76.29019	76.29288	76.28658
2022-10-12	Portugal	72.63649	72.63906	72.63306
2022-10-13	Portugal	69.124176	69.12663	69.120895
2022-10-14	Portugal	65.75016	65.752495	65.74703
2022-10-15	Portugal	62.511375	62.51359	62.50839
2022-10-16	Portugal	59.404716	59.406822	59.40187
2022-10-17	Portugal	56.427048	56.429066	56.424355
2022-10-18	Portugal	53.575226	53.577137	53.572662
2022-10-19	Portugal	50.84601	50.847824	50.84357
2022-10-20	Portugal	48.236137	48.237846	48.233826
2022-10-21	Portugal	45.74228	45.7439	45.74009
2022-10-22	Portugal	43.36104	43.36258	43.358955
2022-10-23	Portugal	41.08899	41.09045	41.08703
2022-10-24	Portugal	38.922638	38.924026	38.92078
2022-10-25	Portugal	36.858475	36.85978	36.85672
2022-10-26	Portugal	34.892937	34.894176	34.891273
2022-10-27	Portugal	33.022465	33.023632	33.020905
2022-10-28	Portugal	31.2435	31.244598	31.242016
2022-10-29	Portugal	29.552471	29.55351	29.551073
2022-10-30	Portugal	27.945858	27.94684	27.944536
2022-10-31	Portugal	26.420158	26.421082	26.418913
2022-11-01	Portugal	24.971928	24.972805	24.970758
2022-11-02	Portugal	23.597797	23.598621	23.59669
2022-11-03	Portugal	22.294445	22.295221	22.293398
2022-11-04	Portugal	21.058651	21.05939	21.057667
2022-11-05	Portugal	19.887291	19.88798	19.886358
2022-11-06	Portugal	18.777317	18.77797	18.77644
2022-11-07	Portugal	17.725807	17.726425	17.72498
2022-11-08	Portugal	16.729937	16.73052	16.729156
2022-11-09	Portugal	15.786997	15.787546	15.786261
2022-11-10	Portugal	14.894382	14.894903	14.893686
2022-11-11	Portugal	14.049606	14.0500965	14.04895
