date	location	median_R	R_upper_80	R_lower_80
2022-11-26	Peru	0.51979923	0.53870916	0.51133466
2022-11-27	Peru	0.51310456	0.5318024	0.50487757
2022-11-28	Peru	0.50675404	0.5250777	0.49843007
2022-11-29	Peru	0.5003814	0.51847064	0.49206662
2022-11-30	Peru	0.49426207	0.51194257	0.48583168
2022-12-01	Peru	0.48816624	0.50546956	0.47963
2022-12-02	Peru	0.48177132	0.4991375	0.47356087
2022-12-03	Peru	0.47586823	0.49289936	0.4673692
2022-12-04	Peru	0.46994	0.4867314	0.4615528
2022-12-05	Peru	0.46402204	0.48062995	0.45579046
2022-12-06	Peru	0.45826757	0.47459137	0.45010403
2022-12-07	Peru	0.45251024	0.46861067	0.44425797
2022-12-08	Peru	0.44693753	0.46267706	0.43861702
2022-12-09	Peru	0.44131416	0.45679694	0.43287903
2022-12-10	Peru	0.43586522	0.45096725	0.42712843
2022-12-11	Peru	0.43038875	0.4451852	0.4214412
2022-12-12	Peru	0.4249459	0.4394482	0.41583055
2022-12-13	Peru	0.41946843	0.4337537	0.410308
2022-12-14	Peru	0.41410556	0.42809927	0.4048366
2022-12-15	Peru	0.40885535	0.42247128	0.39959458
2022-12-16	Peru	0.4036344	0.41677138	0.39452955
2022-12-17	Peru	0.39849514	0.41111118	0.38953322
2022-12-18	Peru	0.39330864	0.40548882	0.38450608
2022-12-19	Peru	0.3882023	0.39990246	0.3793487
2022-12-20	Peru	0.38308778	0.39451933	0.37434825
2022-12-21	Peru	0.37798214	0.38928756	0.36947012
2022-12-22	Peru	0.37278885	0.3840813	0.3643189
2022-12-23	Peru	0.36763963	0.3787927	0.35920185
2022-12-24	Peru	0.3626188	0.3734644	0.35411754
2022-12-25	Peru	0.35759208	0.36815715	0.34906584
2022-12-26	Peru	0.35260347	0.36289755	0.34411263
2022-12-27	Peru	0.34752387	0.35778716	0.33928293
2022-12-28	Peru	0.34262013	0.35269362	0.3342762
2022-12-29	Peru	0.33775413	0.34761602	0.32922325
2022-12-30	Peru	0.33288208	0.34255365	0.32432187
2022-12-31	Peru	0.327878	0.337426	0.3194725
2023-01-01	Peru	0.3229667	0.332451	0.31464964
2023-01-02	Peru	0.31801862	0.32748857	0.3098353
2023-01-03	Peru	0.31308064	0.3223085	0.3049745
2023-01-04	Peru	0.3082748	0.31713015	0.30005848
2023-01-05	Peru	0.30343068	0.31216615	0.29519638
2023-01-06	Peru	0.29851234	0.30720088	0.29042765
2023-01-07	Peru	0.2936874	0.3022483	0.2856915
2023-01-08	Peru	0.28879905	0.29726276	0.2809846
2023-01-09	Peru	0.2839591	0.29222673	0.27629817
2023-01-10	Peru	0.27916396	0.28720936	0.27167532
2023-01-11	Peru	0.27444035	0.2821967	0.26707685
2023-01-12	Peru	0.2697811	0.27727747	0.262495
2023-01-13	Peru	0.26511282	0.2724191	0.25787342
2023-01-14	Peru	0.26043114	0.267447	0.25317264
2023-01-15	Peru	0.2556897	0.26249364	0.24857382
2023-01-16	Peru	0.25089926	0.2575598	0.2440179
2023-01-17	Peru	0.24612637	0.2526462	0.23945823
2023-01-18	Peru	0.24152103	0.24776456	0.23483129
2023-01-19	Peru	0.23695058	0.24291721	0.23022959
2023-01-20	Peru	0.232353	0.23809548	0.22565371
2023-01-21	Peru	0.2276836	0.23331223	0.22110447
2023-01-22	Peru	0.22298512	0.2285565	0.21658817
2023-01-23	Peru	0.21831158	0.22383907	0.2121042
2023-01-24	Peru	0.21366987	0.21920167	0.20764887
2023-01-25	Peru	0.20912609	0.2147519	0.20327416
2023-01-26	Peru	0.20464578	0.21008086	0.19895884
2022-05-17	Portugal	1.8841299	1.8841966	1.8840442
2022-05-18	Portugal	1.9304346	1.9305012	1.9303488
2022-05-19	Portugal	1.9758142	1.9758809	1.9757285
2022-05-20	Portugal	2.0201719	2.0202386	2.0200865
2022-05-21	Portugal	2.0634143	2.0634804	2.063329
2022-05-22	Portugal	2.10545	2.1055157	2.105365
2022-05-23	Portugal	2.1461914	2.1462567	2.1461067
2022-05-24	Portugal	2.1855533	2.1856184	2.1854696
2022-05-25	Portugal	2.2234554	2.2235198	2.2233725
2022-05-26	Portugal	2.2598214	2.2598853	2.2597394
2022-05-27	Portugal	2.2945795	2.2946427	2.2944982
2022-05-28	Portugal	2.327662	2.3277245	2.3275816
2022-05-29	Portugal	2.359006	2.3590674	2.3589265
2022-05-30	Portugal	2.388554	2.388615	2.3884761
2022-05-31	Portugal	2.416254	2.416314	2.4161773
2022-06-01	Portugal	2.4420598	2.4421186	2.4419842
2022-06-02	Portugal	2.4659286	2.4659863	2.4658542
2022-06-03	Portugal	2.4878259	2.4878824	2.487753
2022-06-04	Portugal	2.5077205	2.5077758	2.5076487
2022-06-05	Portugal	2.525589	2.5256433	2.525519
2022-06-06	Portugal	2.5414119	2.541465	2.5413435
2022-06-07	Portugal	2.5551765	2.5552287	2.5551097
2022-06-08	Portugal	2.566876	2.5669265	2.5668106
2022-06-09	Portugal	2.576507	2.5765564	2.5764434
2022-06-10	Portugal	2.584074	2.5841222	2.5840123
2022-06-11	Portugal	2.589586	2.5896325	2.5895257
2022-06-12	Portugal	2.5930562	2.5931017	2.592998
2022-06-13	Portugal	2.594505	2.5945492	2.5944483
2022-06-14	Portugal	2.593955	2.593998	2.5939002
2022-06-15	Portugal	2.5914354	2.591477	2.591382
2022-06-16	Portugal	2.5869787	2.5870187	2.5869272
2022-06-17	Portugal	2.580622	2.5806606	2.5805721
2022-06-18	Portugal	2.5724068	2.572444	2.5723588
2022-06-19	Portugal	2.5623784	2.5624144	2.5623322
2022-06-20	Portugal	2.5505836	2.5506182	2.550539
2022-06-21	Portugal	2.537075	2.5371087	2.5370321
2022-06-22	Portugal	2.5219066	2.5219386	2.5218654
2022-06-23	Portugal	2.5051353	2.5051663	2.5050957
2022-06-24	Portugal	2.486821	2.4868505	2.486783
2022-06-25	Portugal	2.467024	2.4670525	2.4669876
2022-06-26	Portugal	2.4458091	2.4458363	2.4457743
2022-06-27	Portugal	2.4232404	2.4232664	2.4232073
2022-06-28	Portugal	2.399384	2.3994088	2.3993523
2022-06-29	Portugal	2.3743076	2.3743315	2.3742774
2022-06-30	Portugal	2.3480787	2.3481011	2.3480499
2022-07-01	Portugal	2.3207662	2.3207877	2.3207386
2022-07-02	Portugal	2.2924385	2.292459	2.2924125
2022-07-03	Portugal	2.263164	2.263184	2.26314
2022-07-04	Portugal	2.2330134	2.2330327	2.2329905
2022-07-05	Portugal	2.2020538	2.202072	2.202032
2022-07-06	Portugal	2.170353	2.17037	2.1703324
2022-07-07	Portugal	2.1379783	2.1379945	2.1379588
2022-07-08	Portugal	2.1049953	2.1050105	2.104977
2022-07-09	Portugal	2.07147	2.0714846	2.0714526
2022-07-10	Portugal	2.0374653	2.0374792	2.0374491
2022-07-11	Portugal	2.0030441	2.003057	2.0030289
2022-07-12	Portugal	1.9682678	1.96828	1.9682534
2022-07-13	Portugal	1.9331948	1.9332063	1.9331813
2022-07-14	Portugal	1.897883	1.8978938	1.8978704
2022-07-15	Portugal	1.8623888	1.8623989	1.8623769
2022-07-16	Portugal	1.8267646	1.826774	1.8267534
2022-07-17	Portugal	1.7910641	1.7910728	1.7910537
2022-07-18	Portugal	1.7553358	1.7553442	1.755326
2022-07-19	Portugal	1.7196283	1.719636	1.7196193
2022-07-20	Portugal	1.6839873	1.6839944	1.6839788
2022-07-21	Portugal	1.6484561	1.6484628	1.6484482
2022-07-22	Portugal	1.613076	1.6130822	1.6130682
2022-07-23	Portugal	1.5778866	1.5778923	1.5778785
2022-07-24	Portugal	1.5429251	1.5429305	1.5429177
2022-07-25	Portugal	1.5082266	1.5082316	1.5082197
2022-07-26	Portugal	1.4738235	1.4738281	1.4738171
2022-07-27	Portugal	1.4397467	1.4397509	1.4397408
2022-07-28	Portugal	1.4060254	1.4060292	1.4060199
2022-07-29	Portugal	1.3726853	1.372689	1.3726802
2022-07-30	Portugal	1.3397517	1.339755	1.3397472
2022-07-31	Portugal	1.3072472	1.3072503	1.3072429
2022-08-01	Portugal	1.2751926	1.2751954	1.2751887
2022-08-02	Portugal	1.2436061	1.2436086	1.2436025
2022-08-03	Portugal	1.2125055	1.2125077	1.2125021
2022-08-04	Portugal	1.1819059	1.1819079	1.1819029
2022-08-05	Portugal	1.1518209	1.1518229	1.1518183
2022-08-06	Portugal	1.1222625	1.1222641	1.1222601
2022-08-07	Portugal	1.0932407	1.0932424	1.0932385
2022-08-08	Portugal	1.0647651	1.0647665	1.0647631
2022-08-09	Portugal	1.0368431	1.0368444	1.0368412
2022-08-10	Portugal	1.0094804	1.0094815	1.0094787
2022-08-11	Portugal	0.98268193	0.98268294	0.98268044
2022-08-12	Portugal	0.95645124	0.95645225	0.95644987
2022-08-13	Portugal	0.93079114	0.93079203	0.93078995
2022-08-14	Portugal	0.90570223	0.905703	0.90570116
2022-08-15	Portugal	0.88118523	0.8811859	0.8811842
2022-08-16	Portugal	0.85723937	0.85723996	0.85723853
2022-08-17	Portugal	0.833863	0.8338636	0.8338623
2022-08-18	Portugal	0.8110535	0.811054	0.8110528
2022-08-19	Portugal	0.7888074	0.7888078	0.7888068
2022-08-20	Portugal	0.767121	0.7671214	0.7671205
2022-08-21	Portugal	0.7459896	0.7459899	0.74598914
2022-08-22	Portugal	0.72540754	0.72540784	0.7254071
2022-08-23	Portugal	0.70536906	0.70536935	0.7053687
2022-08-24	Portugal	0.6858678	0.68586797	0.6858674
2022-08-25	Portugal	0.6668966	0.6668968	0.66689634
2022-08-26	Portugal	0.6484486	0.6484487	0.64844835
2022-08-27	Portugal	0.63051546	0.63051564	0.63051534
2022-08-28	Portugal	0.61308944	0.61308956	0.6130893
2022-08-29	Portugal	0.5961622	0.59616226	0.596162
2022-08-30	Portugal	0.5797251	0.57972515	0.5797249
2022-08-31	Portugal	0.563769	0.56376904	0.56376886
2022-09-01	Portugal	0.5482853	0.54828537	0.54828525
2022-09-02	Portugal	0.53326434	0.5332644	0.5332643
2022-09-03	Portugal	0.51869726	0.51869726	0.5186972
2022-09-04	Portugal	0.5045743	0.5045743	0.50457424
2022-09-05	Portugal	0.49088603	0.49088603	0.49088597
2022-09-06	Portugal	0.47762293	0.47762296	0.47762293
2022-09-07	Portugal	0.46477568	0.46477568	0.46477565
2022-09-08	Portugal	0.45233434	0.45233434	0.45233434
2022-09-09	Portugal	0.44028962	0.44028962	0.4402896
2022-09-10	Portugal	0.42863202	0.42863202	0.42863202
2022-09-11	Portugal	0.4173521	0.41735214	0.4173521
2022-09-12	Portugal	0.4064404	0.40644044	0.4064404
2022-09-13	Portugal	0.39588785	0.39588785	0.39588785
2022-09-14	Portugal	0.38568518	0.38568518	0.38568518
2022-09-15	Portugal	0.37582344	0.37582344	0.37582344
2022-09-16	Portugal	0.36629358	0.36629358	0.36629358
2022-09-17	Portugal	0.357087	0.357087	0.357087
2022-09-18	Portugal	0.348195	0.34819496	0.348195
2022-09-19	Portugal	0.33960912	0.33960912	0.33960915
2022-09-20	Portugal	0.33131924	0.33131924	0.33131924
2022-09-21	Portugal	0.32331467	0.32331467	0.32331467
2022-09-22	Portugal	0.31558448	0.31558448	0.31558448
2022-09-23	Portugal	0.30811837	0.30811837	0.30811837
2022-09-24	Portugal	0.30090693	0.30090693	0.30090693
2022-09-25	Portugal	0.29394042	0.29394042	0.29394042
2022-09-26	Portugal	0.2872099	0.2872099	0.2872099
2022-09-27	Portugal	0.2807068	0.2807068	0.2807068
2022-09-28	Portugal	0.27442285	0.27442285	0.27442285
2022-09-29	Portugal	0.26835012	0.26835012	0.26835012
2022-09-30	Portugal	0.26248106	0.26248106	0.26248106
2022-10-01	Portugal	0.25680816	0.25680816	0.25680816
2022-10-02	Portugal	0.25132465	0.25132465	0.25132465
2022-10-03	Portugal	0.24602379	0.24602377	0.24602379
2022-10-04	Portugal	0.240899	0.240899	0.240899
2022-10-05	Portugal	0.23594421	0.23594421	0.23594421
2022-10-06	Portugal	0.2311535	0.2311535	0.2311535
2022-10-07	Portugal	0.22652118	0.22652118	0.22652118
2022-10-08	Portugal	0.22204177	0.22204177	0.22204177
2022-10-09	Portugal	0.21770996	0.21770996	0.21770996
2022-10-10	Portugal	0.21352088	0.21352088	0.21352088
2022-10-11	Portugal	0.2094696	0.2094696	0.2094696
2022-10-12	Portugal	0.20555143	0.20555143	0.20555142
2022-10-13	Portugal	0.2017621	0.20176208	0.2017621
2022-10-14	Portugal	0.1980972	0.1980972	0.1980972
2022-10-15	Portugal	0.1945527	0.1945527	0.1945527
2022-10-16	Portugal	0.19112465	0.19112465	0.19112465
2022-10-17	Portugal	0.18780927	0.18780927	0.18780926
2022-10-18	Portugal	0.1846029	0.1846029	0.1846029
2022-10-19	Portugal	0.1815021	0.1815021	0.1815021
2022-10-20	Portugal	0.17850354	0.17850354	0.17850354
2022-10-21	Portugal	0.17560402	0.17560402	0.17560402
2022-10-22	Portugal	0.17280038	0.17280036	0.17280038
2022-10-23	Portugal	0.17008977	0.17008977	0.17008978
2022-10-24	Portugal	0.16746922	0.16746922	0.16746922
2022-10-25	Portugal	0.16493611	0.16493611	0.16493611
2022-10-26	Portugal	0.16248782	0.16248783	0.16248783
2022-10-27	Portugal	0.16012177	0.16012177	0.16012177
2022-10-28	Portugal	0.15783562	0.15783562	0.15783562
2022-10-29	Portugal	0.15562698	0.15562698	0.15562698
2022-10-30	Portugal	0.15349372	0.15349372	0.15349372
2022-10-31	Portugal	0.15143368	0.15143368	0.15143368
2022-11-01	Portugal	0.14944476	0.14944476	0.14944476
2022-11-02	Portugal	0.14752507	0.14752507	0.14752507
2022-11-03	Portugal	0.14567263	0.14567263	0.14567263
2022-11-04	Portugal	0.14388579	0.14388579	0.14388579
2022-11-05	Portugal	0.14216277	0.14216277	0.14216277
2022-11-06	Portugal	0.14050186	0.14050186	0.14050186
2022-11-07	Portugal	0.13890155	0.13890155	0.13890155
2022-11-08	Portugal	0.13736026	0.13736026	0.13736026
2022-11-09	Portugal	0.13587657	0.13587657	0.13587657
2022-11-10	Portugal	0.13444906	0.13444906	0.13444906
2022-11-11	Portugal	0.13307646	0.13307646	0.13307646
2022-11-12	Portugal	0.13175751	0.13175751	0.13175751
2022-11-13	Portugal	0.13049099	0.13049099	0.13049099
2022-11-14	Portugal	0.12927565	0.12927565	0.12927565
2022-11-15	Portugal	0.12811051	0.12811051	0.12811051
2022-11-16	Portugal	0.1269945	0.1269945	0.1269945
2022-11-17	Portugal	0.1259266	0.1259266	0.1259266
2022-11-18	Portugal	0.12490589	0.12490589	0.12490589
2022-11-19	Portugal	0.12393141	0.12393141	0.12393141
2022-11-20	Portugal	0.12300242	0.12300242	0.12300242
2022-11-21	Portugal	0.122117974	0.122117974	0.122117974
2022-11-22	Portugal	0.121277444	0.121277444	0.12127744
2022-11-23	Portugal	0.12048	0.12048	0.12048
2022-11-24	Portugal	0.11972508	0.11972508	0.11972508
2022-11-25	Portugal	0.11901197	0.11901197	0.11901197
2022-11-26	Portugal	0.11834011	0.11834011	0.11834011
2022-11-27	Portugal	0.11770895	0.11770895	0.11770895
2022-11-28	Portugal	0.11711796	0.11711796	0.11711796
2022-11-29	Portugal	0.11656669	0.11656669	0.11656669
2022-11-30	Portugal	0.1160547	0.1160547	0.1160547
2022-12-01	Portugal	0.11558157	0.11558157	0.11558157
2022-12-02	Portugal	0.115146995	0.115146995	0.115146995
2022-12-03	Portugal	0.114750594	0.114750594	0.114750594
2022-12-04	Portugal	0.1143921	0.1143921	0.1143921
2022-12-05	Portugal	0.1140713	0.1140713	0.1140713
2022-12-06	Portugal	0.11378788	0.11378788	0.11378788
2022-12-07	Portugal	0.11354182	0.11354182	0.11354182
2022-12-08	Portugal	0.11333286	0.11333286	0.11333286
2022-12-09	Portugal	0.11316092	0.11316092	0.11316092
2022-12-10	Portugal	0.11302592	0.11302592	0.11302592
2022-12-11	Portugal	0.11292787	0.11292787	0.11292787
2022-12-12	Portugal	0.112866744	0.112866744	0.112866744
2022-12-13	Portugal	0.11284256	0.11284256	0.11284256
2022-12-14	Portugal	0.11285542	0.11285542	0.11285542
2022-12-15	Portugal	0.11290542	0.11290542	0.11290542
2022-12-16	Portugal	0.112992726	0.112992726	0.11299273
2022-12-17	Portugal	0.11311747	0.11311747	0.11311747
2022-12-18	Portugal	0.11327989	0.11327989	0.11327989
2022-12-19	Portugal	0.1134803	0.1134803	0.1134803
2022-12-20	Portugal	0.11371897	0.11371897	0.11371897
2022-12-21	Portugal	0.11399624	0.11399624	0.11399624
2022-12-22	Portugal	0.11431238	0.11431238	0.11431238
2022-12-23	Portugal	0.114667974	0.114667974	0.114667974
2022-12-24	Portugal	0.1150634	0.1150634	0.1150634
2022-12-25	Portugal	0.115499206	0.115499206	0.115499206
2022-12-26	Portugal	0.115975864	0.115975864	0.115975864
2022-12-27	Portugal	0.11649403	0.11649403	0.11649403
2022-12-28	Portugal	0.117054366	0.117054366	0.117054366
2022-12-29	Portugal	0.11765744	0.11765744	0.11765744
2022-12-30	Portugal	0.11830409	0.11830409	0.11830409
2022-12-31	Portugal	0.118995085	0.118995085	0.118995085
2023-01-01	Portugal	0.11973125	0.11973125	0.11973125
2023-01-02	Portugal	0.12051344	0.12051344	0.12051344
2023-01-03	Portugal	0.12134269	0.12134269	0.12134269
2023-01-04	Portugal	0.12221989	0.12221989	0.12221989
2023-01-05	Portugal	0.12314623	0.12314623	0.12314623
2023-01-06	Portugal	0.1241227	0.1241227	0.1241227
2023-01-07	Portugal	0.12515056	0.12515056	0.12515056
2023-01-08	Portugal	0.12623107	0.12623107	0.12623107
2023-01-09	Portugal	0.12736551	0.12736551	0.12736551
2023-01-10	Portugal	0.12855539	0.12855539	0.12855539
2023-01-11	Portugal	0.12980202	0.12980202	0.12980202
2023-01-12	Portugal	0.13110705	0.13110705	0.13110705
2023-01-13	Portugal	0.13247202	0.13247202	0.13247202
2023-01-14	Portugal	0.13389875	0.13389875	0.13389875
2023-01-15	Portugal	0.13538896	0.13538896	0.13538896
2023-01-16	Portugal	0.13694459	0.13694459	0.13694459
2023-01-17	Portugal	0.1385676	0.1385676	0.1385676
2023-01-18	Portugal	0.14026006	0.14026006	0.14026006
2023-01-19	Portugal	0.14202416	0.14202416	0.14202416
2023-01-20	Portugal	0.14386225	0.14386225	0.14386225
2023-01-21	Portugal	1.0	1.0	1.0
2023-01-22	Portugal	1.0	1.0	1.0
2023-01-23	Portugal	1.0	1.0	1.0
2023-01-24	Portugal	1.0	1.0	1.0
2023-01-25	Portugal	1.0	1.0	1.0
2023-01-26	Portugal	1.0	1.0	1.0
2022-07-07	Slovakia	0.40812474	0.4081279	0.4081227
2022-07-08	Slovakia	0.40812185	0.40812504	0.40811992
2022-07-09	Slovakia	0.40811887	0.40812215	0.40811703
2022-07-10	Slovakia	0.40811604	0.40811932	0.40811422
2022-07-11	Slovakia	0.4081133	0.4081166	0.4081115
2022-07-12	Slovakia	0.40811065	0.40811396	0.4081089
2022-07-13	Slovakia	0.40810794	0.40811124	0.4081062
2022-07-14	Slovakia	0.40810534	0.40810868	0.40810367
2022-07-15	Slovakia	0.4081028	0.4081062	0.4081012
2022-07-16	Slovakia	0.40810043	0.40810382	0.40809885
2022-07-17	Slovakia	0.40809804	0.4081014	0.4080965
2022-07-18	Slovakia	0.40809566	0.40809906	0.40809414
2022-07-19	Slovakia	0.40809336	0.40809676	0.40809184
2022-07-20	Slovakia	0.40809116	0.40809458	0.40808967
2022-07-21	Slovakia	0.40808898	0.4080924	0.40808746
2022-07-22	Slovakia	0.40808684	0.40809026	0.40808535
2022-07-23	Slovakia	0.4080848	0.40808824	0.40808332
2022-07-24	Slovakia	0.40808278	0.4080862	0.40808132
2022-07-25	Slovakia	0.40808088	0.4080843	0.4080794
2022-07-26	Slovakia	0.40807885	0.40808237	0.40807742
2022-07-27	Slovakia	0.40807706	0.40808052	0.40807557
2022-07-28	Slovakia	0.40807527	0.4080787	0.40807378
2022-07-29	Slovakia	0.40807343	0.4080769	0.40807194
2022-07-30	Slovakia	0.4080717	0.4080752	0.40807027
2022-07-31	Slovakia	0.4080701	0.40807357	0.40806854
2022-08-01	Slovakia	0.40806848	0.40807196	0.40806687
2022-08-02	Slovakia	0.40806693	0.4080704	0.40806535
2022-08-03	Slovakia	0.40806538	0.40806884	0.40806374
2022-08-04	Slovakia	0.4080639	0.40806735	0.40806228
2022-08-05	Slovakia	0.4080624	0.4080659	0.4080608
2022-08-06	Slovakia	0.40806103	0.40806445	0.40805936
2022-08-07	Slovakia	0.40805966	0.4080631	0.40805796
2022-08-08	Slovakia	0.40805835	0.40806174	0.4080566
2022-08-09	Slovakia	0.40805703	0.40806037	0.40805525
2022-08-10	Slovakia	0.4080558	0.40805918	0.40805402
2022-08-11	Slovakia	0.4080546	0.40805784	0.4080528
2022-08-12	Slovakia	0.40805343	0.40805668	0.4080516
2022-08-13	Slovakia	0.40805227	0.40805554	0.40805045
2022-08-14	Slovakia	0.40805113	0.40805438	0.4080493
2022-08-15	Slovakia	0.40805012	0.40805337	0.40804827
2022-08-16	Slovakia	0.4080491	0.40805227	0.40804717
2022-08-17	Slovakia	0.4080481	0.40805122	0.4080462
2022-08-18	Slovakia	0.40804714	0.4080503	0.40804523
2022-08-19	Slovakia	0.40804616	0.40804923	0.40804422
2022-08-20	Slovakia	0.4080453	0.40804842	0.4080433
2022-08-21	Slovakia	0.4080444	0.40804753	0.40804243
2022-08-22	Slovakia	0.40804356	0.40804666	0.40804154
2022-08-23	Slovakia	0.4080428	0.40804595	0.4080408
2022-08-24	Slovakia	0.40804198	0.40804505	0.40804
2022-08-25	Slovakia	0.40804118	0.40804422	0.40803915
2022-08-26	Slovakia	0.40804046	0.40804353	0.4080384
2022-08-27	Slovakia	0.4080397	0.40804273	0.4080376
2022-08-28	Slovakia	0.40803903	0.4080421	0.40803695
2022-08-29	Slovakia	0.40803838	0.40804145	0.40803623
2022-08-30	Slovakia	0.40803772	0.40804082	0.40803558
2022-08-31	Slovakia	0.40803707	0.40804023	0.40803498
2022-09-01	Slovakia	0.4080364	0.40803954	0.4080343
2022-09-02	Slovakia	0.40803587	0.40803903	0.40803373
2022-09-03	Slovakia	0.40803525	0.40803844	0.40803313
2022-09-04	Slovakia	0.40803468	0.40803784	0.40803254
2022-09-05	Slovakia	0.40803415	0.4080374	0.40803203
2022-09-06	Slovakia	0.4080336	0.40803683	0.4080315
2022-09-07	Slovakia	0.40803307	0.4080363	0.408031
2022-09-08	Slovakia	0.4080326	0.40803576	0.40803045
2022-09-09	Slovakia	0.40803206	0.40803528	0.40802994
2022-09-10	Slovakia	0.4080316	0.40803477	0.40802947
2022-09-11	Slovakia	0.4080311	0.40803427	0.40802902
2022-09-12	Slovakia	0.4080307	0.40803382	0.4080285
2022-09-13	Slovakia	0.40803024	0.40803337	0.40802807
2022-09-14	Slovakia	0.4080298	0.4080329	0.40802765
2022-09-15	Slovakia	0.40802935	0.40803242	0.40802723
2022-09-16	Slovakia	0.4080289	0.408032	0.4080268
2022-09-17	Slovakia	0.40802848	0.40803158	0.40802634
2022-09-18	Slovakia	0.40802813	0.40803117	0.40802598
2022-09-19	Slovakia	0.4080277	0.40803075	0.40802553
2022-09-20	Slovakia	0.40802723	0.4080303	0.40802515
2022-09-21	Slovakia	0.4080268	0.40802988	0.40802473
2022-09-22	Slovakia	0.40802643	0.40802953	0.40802434
2022-09-23	Slovakia	0.40802607	0.4080291	0.40802398
2022-09-24	Slovakia	0.4080256	0.40802866	0.40802354
2022-09-25	Slovakia	0.4080252	0.4080283	0.40802315
2022-09-26	Slovakia	0.40802482	0.40802783	0.40802276
2022-09-27	Slovakia	0.40802443	0.40802747	0.40802237
2022-09-28	Slovakia	0.40802404	0.4080271	0.40802196
2022-09-29	Slovakia	0.40802366	0.4080267	0.4080216
2022-09-30	Slovakia	0.4080232	0.40802625	0.40802115
2022-10-01	Slovakia	0.40802276	0.4080258	0.4080207
2022-10-02	Slovakia	0.4080224	0.4080254	0.40802032
2022-10-03	Slovakia	0.408022	0.40802497	0.40801987
2022-10-04	Slovakia	0.40802157	0.40802458	0.40801945
2022-10-05	Slovakia	0.40802112	0.40802413	0.408019
2022-10-06	Slovakia	0.40802068	0.4080237	0.4080185
2022-10-07	Slovakia	0.40802026	0.40802318	0.40801802
2022-10-08	Slovakia	0.40801978	0.40802276	0.4080176
2022-10-09	Slovakia	0.40801936	0.40802228	0.40801713
2022-10-10	Slovakia	0.40801883	0.4080218	0.40801665
2022-10-11	Slovakia	0.40801835	0.40802127	0.4080161
2022-10-12	Slovakia	0.4080178	0.4080208	0.40801558
2022-10-13	Slovakia	0.40801734	0.4080203	0.40801507
2022-10-14	Slovakia	0.4080168	0.40801975	0.4080145
2022-10-15	Slovakia	0.4080162	0.40801924	0.40801394
2022-10-16	Slovakia	0.40801564	0.4080187	0.40801334
2022-10-17	Slovakia	0.408015	0.4080181	0.40801272
2022-10-18	Slovakia	0.40801442	0.40801752	0.40801215
2022-10-19	Slovakia	0.4080138	0.4080169	0.4080115
2022-10-20	Slovakia	0.4080132	0.40801626	0.4080108
2022-10-21	Slovakia	0.4080125	0.40801558	0.40801015
2022-10-22	Slovakia	0.4080118	0.4080149	0.4080094
2022-10-23	Slovakia	0.40801108	0.40801418	0.4080087
2022-10-24	Slovakia	0.40801036	0.4080134	0.40800795
2022-10-25	Slovakia	0.40800965	0.40801272	0.40800717
2022-10-26	Slovakia	0.40800887	0.40801188	0.40800634
2022-10-27	Slovakia	0.40800807	0.40801105	0.40800554
2022-10-28	Slovakia	0.4080072	0.40801024	0.40800467
2022-10-29	Slovakia	0.40800637	0.4080094	0.40800378
2022-10-30	Slovakia	0.40800557	0.40800858	0.4080029
2022-10-31	Slovakia	0.40800464	0.4080076	0.4080019
2022-11-01	Slovakia	0.4080037	0.4080067	0.40800098
2022-11-02	Slovakia	0.40800273	0.40800574	0.408
2022-11-03	Slovakia	0.40800172	0.40800476	0.40799892
2022-11-04	Slovakia	0.4080007	0.40800375	0.40799794
2022-11-05	Slovakia	0.4079997	0.4080027	0.4079968
2022-11-06	Slovakia	0.40799856	0.40800157	0.40799564
2022-11-07	Slovakia	0.4079974	0.4080004	0.40799442
2022-11-08	Slovakia	0.40799624	0.40799934	0.40799326
2022-11-09	Slovakia	0.40799505	0.40799814	0.40799204
2022-11-10	Slovakia	0.40799382	0.4079969	0.40799078
2022-11-11	Slovakia	0.40799257	0.40799564	0.40798947
2022-11-12	Slovakia	0.40799126	0.4079944	0.40798813
2022-11-13	Slovakia	0.4079899	0.40799302	0.40798676
2022-11-14	Slovakia	0.40798855	0.40799168	0.40798536
2022-11-15	Slovakia	0.40798718	0.40799028	0.40798393
2022-11-16	Slovakia	0.40798575	0.40798888	0.40798244
2022-11-17	Slovakia	0.40798432	0.40798745	0.40798095
2022-11-18	Slovakia	0.40798286	0.40798602	0.4079795
2022-11-19	Slovakia	0.40798137	0.40798452	0.40797794
2022-11-20	Slovakia	0.40797988	0.40798306	0.4079764
2022-11-21	Slovakia	0.40797833	0.40798151	0.4079748
2022-11-22	Slovakia	0.4079768	0.40797997	0.4079732
2022-11-23	Slovakia	0.40797526	0.40797842	0.4079716
2022-11-24	Slovakia	0.40797365	0.40797687	0.40797
2022-11-25	Slovakia	0.40797207	0.40797526	0.40796834
2022-11-26	Slovakia	0.4079705	0.40797365	0.40796673
2022-11-27	Slovakia	0.40796888	0.40797204	0.40796503
2022-11-28	Slovakia	0.40796727	0.40797043	0.40796342
2022-11-29	Slovakia	0.40796566	0.40796882	0.40796173
2022-11-30	Slovakia	0.40796408	0.4079672	0.4079601
2022-12-01	Slovakia	0.40796244	0.40796557	0.4079584
2022-12-02	Slovakia	0.40796083	0.407964	0.40795675
2022-12-03	Slovakia	0.40795922	0.40796232	0.40795505
